,folder,filename,entity,score,word,start,end
917,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-LOC,0.9975304,East,571,575
918,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-LOC,0.99674356,Lansing,576,583
919,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-LOC,0.999074,MI,585,587
920,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-ORG,0.9950041,California,626,636
921,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.99764746,Institute,637,646
922,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.99794537,of,647,649
923,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.9984816,Technology,650,660
924,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-LOC,0.9943916,Pasadena,662,670
925,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-LOC,0.9987213,CA,672,674
926,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-ORG,0.88994396,Victor,688,694
927,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.9568583,&,695,696
928,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.983536,Elizabeth,697,706
929,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.89592946,Atkins,707,713
930,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-ORG,0.43530595,Chemistry,727,736
931,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-ORG,0.9966329,California,738,748
932,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.9985958,Institute,749,758
933,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.99869686,of,759,761
934,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.9988268,Technology,762,772
935,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-MISC,0.7491204,El,850,852
936,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-MISC,0.4418588,##ec,852,854
937,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-MISC,0.534939,##des,857,860
938,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-ORG,0.57638556,El,869,871
939,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9975159,V,918,919
940,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.6443165,.,919,920
941,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9756741,K,920,921
942,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.5280441,.,921,922
943,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99856526,Davis,923,928
944,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99854976,C,930,931
945,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.8367267,.,931,932
946,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.957862,M,932,933
947,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99923813,Bates,935,940
948,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9994655,K,942,943
949,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.838681,.,943,944
950,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99948967,O,945,946
951,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99829084,##mic,946,949
952,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.7566239,##hi,949,951
953,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99831545,B,953,954
954,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9095797,.,954,955
955,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.92574483,M,956,957
956,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.6391414,.,957,958
957,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9991033,Sa,959,961
958,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9880342,##vo,961,963
959,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.5590663,##ie,963,965
960,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9992955,N,967,968
961,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.6674287,.,968,969
962,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.999524,Mom,970,973
963,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99773335,##ci,973,975
964,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9966272,##lov,975,978
965,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9988091,Q,982,983
966,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.799928,.,983,984
967,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9777444,M,985,986
968,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.58209646,.,986,987
969,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9992482,Xu,988,990
970,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99841654,W,992,993
971,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.7471836,.,993,994
972,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9872126,J,995,996
973,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9992768,Wolf,998,1002
974,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99907196,M,1004,1005
975,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9234845,.,1005,1006
976,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9857722,A,1007,1008
977,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.82791543,.,1008,1009
978,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9994734,Webb,1010,1014
979,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9970016,K,1016,1017
980,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.7394925,.,1017,1018
981,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.78513163,J,1019,1020
982,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.7040596,.,1020,1021
983,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99890554,Bill,1022,1026
984,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9957878,##ings,1026,1030
985,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9989335,N,1032,1033
986,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.8492111,.,1033,1034
987,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99058694,H,1035,1036
988,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.5609512,.,1036,1037
989,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9993179,Cho,1038,1041
990,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.84485936,##u,1041,1042
991,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9994605,S,1044,1045
992,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.76251465,.,1045,1046
993,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9993917,Al,1047,1049
994,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99920636,##ay,1049,1051
995,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9975573,##og,1051,1053
996,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9082175,##lu,1053,1055
997,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9503772,R,1057,1058
998,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.961357,K,1060,1061
999,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99773055,M,1063,1064
1000,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.58534,##c,1064,1065
1001,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9736043,##K,1065,1066
1002,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.45940024,##enne,1066,1070
1003,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9785412,I,1073,1074
1004,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.802858,M,1076,1077
1005,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.995023,Dar,1079,1082
1006,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9989242,N,1089,1090
1007,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.7447433,.,1090,1091
1008,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9424375,G,1092,1093
1009,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.63489765,.,1093,1094
1010,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99857485,Nair,1095,1099
1011,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9993641,A,1101,1102
1012,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9642802,.,1102,1103
1013,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99925417,High,1104,1108
1014,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99698204,##tower,1108,1113
1015,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99919635,D,1115,1116
1016,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.7738218,.,1116,1117
1017,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99878365,Rosenberg,1118,1127
1018,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9992737,M,1129,1130
1019,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.628243,.,1130,1131
1020,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9993709,Ahmed,1133,1138
1021,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9984219,C,1140,1141
1022,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.86689764,.,1141,1142
1023,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9184695,J,1143,1144
1024,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.36286923,.,1144,1145
1025,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99779,Brooks,1146,1152
1026,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99482346,T,1154,1155
1027,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.5263264,.,1155,1156
1028,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.79646134,F,1157,1158
1029,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.99497616,Miller,1160,1166
1030,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.99823856,R,1168,1169
1031,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.8800672,.,1169,1170
1032,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9882504,H,1171,1172
1033,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.59413856,.,1172,1173
1034,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9991704,G,1174,1175
1035,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.96405655,##ru,1175,1177
1036,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9909416,##bbs,1177,1180
1037,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.9986725,S,1182,1183
1038,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-PER,0.71600646,.,1183,1184
1039,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9813607,C,1185,1186
1040,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,I-PER,0.9980592,Jones,1188,1193
1041,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Biosketches & Other Support",2 ARO Grubbs BIOSKETCH.docx,B-ORG,0.7938027,Science,1195,1202
